2014-11-28,17828.240234
2014-11-26,17827.75
2014-11-25,17814.939453
2014-11-24,17817.900391
2014-11-21,17810.060547
2014-11-20,17719.00
2014-11-19,17685.730469
2014-11-18,17687.820312
2014-11-17,17647.75
2014-11-14,17634.740234
2014-11-13,17652.789062
2014-11-12,17612.199219
2014-11-11,17614.900391
2014-11-10,17613.740234
2014-11-07,17573.929688
2014-11-06,17554.470703
2014-11-05,17484.529297
2014-11-04,17383.839844
2014-11-03,17366.240234
2014-10-31,17390.519531
2014-10-30,17195.419922
2014-10-29,16974.310547
2014-10-28,17005.75
2014-10-27,16817.939453
2014-10-24,16805.410156
2014-10-23,16677.900391
2014-10-22,16461.320312
2014-10-21,16614.810547
2014-10-20,16399.669922
2014-10-17,16380.410156
2014-10-16,16117.240234
2014-10-15,16141.740234
2014-10-14,16315.19043
2014-10-13,16321.070312
2014-10-10,16544.099609
2014-10-09,16659.25
2014-10-08,16994.220703
2014-10-07,16719.390625
2014-10-06,16991.910156
2014-10-03,17009.689453
2014-10-02,16801.050781
2014-10-01,16804.710938
2014-09-30,17042.900391
2014-09-29,17071.220703
2014-09-26,17113.150391
2014-09-25,16945.800781
2014-09-24,17210.060547
2014-09-23,17055.869141
2014-09-22,17172.679688
2014-09-19,17279.740234
2014-09-18,17265.990234
2014-09-17,17156.849609
2014-09-16,17131.970703
2014-09-15,17031.140625
2014-09-12,16987.509766
2014-09-11,17049.00
2014-09-10,17068.710938
2014-09-09,17013.869141
2014-09-08,17111.419922
2014-09-05,17137.359375
2014-09-04,17069.580078
2014-09-03,17078.279297
2014-09-02,17067.560547
2014-08-29,17098.449219
2014-08-28,17079.570312
2014-08-27,17122.009766
2014-08-26,17106.699219
2014-08-25,17076.869141
2014-08-22,17001.220703
2014-08-21,17039.490234
2014-08-20,16979.130859
2014-08-19,16919.589844
2014-08-18,16838.740234
2014-08-15,16662.910156
2014-08-14,16713.580078
2014-08-13,16651.800781
2014-08-12,16560.539062
2014-08-11,16569.980469
2014-08-08,16553.929688
2014-08-07,16368.269531
2014-08-06,16443.339844
2014-08-05,16429.470703
2014-08-04,16569.279297
2014-08-01,16493.369141
2014-07-31,16563.300781
2014-07-30,16880.359375
2014-07-29,16912.109375
2014-07-28,16982.589844
2014-07-25,16960.570312
2014-07-24,17083.800781
2014-07-23,17086.630859
2014-07-22,17113.539062
2014-07-21,17051.730469
2014-07-18,17100.179688
2014-07-17,16976.810547
2014-07-16,17138.199219
2014-07-15,17060.679688
2014-07-14,17055.419922
2014-07-11,16943.810547
2014-07-10,16915.070312
2014-07-09,16985.609375
2014-07-08,16906.619141
2014-07-07,17024.210938
2014-07-03,17068.259766
2014-07-02,16976.240234
2014-07-01,16956.070312
2014-06-30,16826.599609
2014-06-27,16851.839844
2014-06-26,16846.130859
2014-06-25,16867.509766
2014-06-24,16818.130859
2014-06-23,16937.259766
2014-06-20,16947.080078
2014-06-19,16921.460938
2014-06-18,16906.619141
2014-06-17,16808.490234
2014-06-16,16781.009766
2014-06-13,16775.740234
2014-06-12,16734.189453
2014-06-11,16843.880859
2014-06-10,16945.919922
2014-06-09,16943.099609
2014-06-06,16924.279297
2014-06-05,16836.109375
2014-06-04,16737.529297
2014-06-03,16722.339844
2014-06-02,16743.630859
2014-05-30,16717.169922
2014-05-29,16698.740234
2014-05-28,16633.179688
2014-05-27,16675.50
2014-05-23,16606.269531
2014-05-22,16543.080078
2014-05-21,16533.060547
2014-05-20,16374.30957
2014-05-19,16511.859375
2014-05-16,16491.310547
2014-05-15,16446.810547
2014-05-14,16613.970703
2014-05-13,16715.439453
2014-05-12,16695.470703
2014-05-09,16583.339844
2014-05-08,16550.970703
2014-05-07,16518.539062
2014-05-06,16401.019531
2014-05-05,16530.550781
2014-05-02,16512.890625
2014-05-01,16558.869141
2014-04-30,16580.839844
2014-04-29,16535.369141
2014-04-28,16448.740234
2014-04-25,16361.459961
2014-04-24,16501.650391
2014-04-23,16501.650391
2014-04-22,16514.369141
2014-04-21,16449.25
2014-04-17,16408.539062
2014-04-16,16424.849609
2014-04-15,16262.55957
2014-04-14,16173.240234
