2014-10-21,68,95
2014-10-20,69,96
2014-10-17,72,99
2014-10-16,73,99
2014-10-15,74,99
2014-10-14,75,99
2014-10-13,76,33
2014-10-10,79,36
2014-10-09,80,37
2014-10-08,81,38
2014-10-07,82,39
2014-10-06,83,40
2014-10-03,86,43
2014-10-02,87,44
2014-10-01,88,45
2014-09-30,89,46
2014-09-29,90,47
2014-09-26,93,50
2014-09-25,94,51
2014-09-24,95,52
2014-09-23,96,53
2014-09-22,97,54
2014-09-19,99,57
2014-09-18,99,58
2014-09-17,37,-45
2014-09-16,38,-44
2014-09-15,39,-43
2014-09-12,42,-40
2014-09-11,43,-39
2014-09-10,44,-38
2014-09-09,45,-37
2014-09-08,46,-46
2014-09-05,49,-44
2014-09-04,50,-46
2014-09-03,51,-45
2014-09-02,52,-44
2014-08-29,56,-40
2014-08-28,57,-39
2014-08-27,58,-38
2014-08-26,59,-37
2014-08-25,60,-36
2014-08-22,63,-33
2014-08-21,64,-32
2014-08-20,65,-31
2014-08-19,66,-30
2014-08-18,67,-29
2014-08-15,70,-26
2014-08-14,71,-25
2014-08-13,72,-24
2014-08-12,73,-23
2014-08-11,74,-22
2014-08-08,77,-19
2014-08-07,78,-18
2014-08-06,79,-17
2014-08-05,80,-16
2014-08-04,81,-15
2014-08-01,84,-12
2014-07-31,85,-11
2014-07-30,86,-10
2014-07-29,87,-9
2014-07-28,88,-8
2014-07-25,91,-5
2014-07-24,92,-4
2014-07-23,93,-3
2014-07-22,94,-2
2014-07-21,95,-1
2014-07-18,98,2
2014-07-17,99,3
2014-07-16,87,4
2014-07-15,88,5
2014-07-14,89,6
2014-07-11,92,9
2014-07-10,93,10
2014-07-09,94,11
2014-07-08,95,-46
2014-07-07,96,-45
2014-07-03,99,-43
2014-07-02,99,-45
2014-07-01,89,-45
2014-06-30,90,-45
2014-06-27,93,-42
2014-06-26,94,-43
2014-06-25,95,-42
2014-06-24,96,-41
2014-06-23,97,-40
2014-06-20,90,-37
2014-06-19,91,-36
2014-06-18,92,-35
2014-06-17,93,-34
2014-06-16,94,-33
2014-06-13,97,-30
2014-06-12,98,-29
2014-06-11,99,-28
2014-06-10,99,-27
2014-06-09,97,-26
